arm,regime,seed,onv,delivered,hit_rate,tard_mean,tard_p95,energy_per_task,stranded,frozen,collisions
mpc,wave,39,768.3,28,0.7013,158.3,359,0.05833,0,0,0
mpc,wave,40,1447.9,34,0.8387,197.8,395,0.04538,0,0,0
mpc,wave,42,1159.5,30,0.7391,160.17,361,0.05093,0,0,0
mpc,wave,41,1136.6,32,0.7975,167.81,340,0.06851,0,0,0
mpc,wave,43,1548.8,26,0.8605,111.25,229,0.06863,0,0,0
mpc,wave,44,1040.3,30,0.8395,129.54,289,0.05873,0,0,0
mpc,wave,45,1002.7,33,0.8723,90.42,161,0.05602,0,0,0
mpc,wave,47,1014.4,24,0.8272,81.79,162,0.06254,0,3,0
mpc,wave,46,1038.6,29,0.8831,180.44,246,0.07095,0,0,0
mpc,wave,50,1087.6,32,0.7667,126.14,294,0.06032,0,0,0
mpc,wave,49,1081.0,32,0.8144,120.33,213,0.05069,0,0,0
mpc,wave,48,1163.8,25,0.8788,130.12,274,0.06983,0,0,0
mpc,wave,51,872.8,26,0.8101,69.53,123,0.05605,0,0,0
mpc,wave,52,1155.0,31,0.8977,157.67,343,0.05088,0,0,0
mpc,wave,53,1345.2,28,0.8554,108.08,225,0.06788,0,0,0
mpc,wave,55,854.0,20,0.8182,63.17,119,0.07032,0,1,0
mpc,wave,54,1451.4,29,0.9048,70.38,185,0.05693,0,0,0
mpc,wave,56,1053.9,34,0.7792,141.71,319,0.06972,0,0,0
mpc,wave,58,873.2,24,0.8052,122.27,301,0.06301,0,0,0
mpc,wave,57,1074.1,31,0.8395,144.08,251,0.05548,0,1,0
mpc,wave,59,949.3,24,0.8684,48.0,88,0.05582,0,0,0
mpc,wave,62,796.5,31,0.7797,155.31,337,0.08402,0,0,0
mpc,wave,60,1228.9,31,0.8732,139.67,303,0.08256,0,0,0
mpc,wave,64,909.9,34,0.8228,182.29,368,0.05156,0,0,0
mpc,wave,63,895.4,29,0.8182,154.5,286,0.08309,0,0,0
mpc,wave,61,854.6,30,0.7013,200.04,349,0.07222,0,0,0
mpc,wave,65,962.2,31,0.85,173.08,327,0.0678,0,0,0
mpc,wave,66,1152.0,27,0.9091,98.86,213,0.06878,0,0,0
mpc,wave,67,863.4,30,0.7681,175.19,403,0.06886,0,0,0
mpc,wave,71,837.7,25,0.8406,165.45,339,0.05937,0,0,0
mpc,wave,69,750.0,30,0.8657,65.67,114,0.06174,0,1,0
mpc,wave,72,859.2,30,0.7895,113.5,215,0.06967,0,0,0
mpc,wave,68,945.3,31,0.7826,189.27,429,0.09127,0,0,0
mpc,wave,74,869.6,27,0.8824,105.25,204,0.05106,0,0,0
mpc,wave,73,770.6,29,0.7353,147.11,322,0.06917,0,1,0
mpc,wave,75,605.0,30,0.8387,162.1,298,0.05938,0,0,0
mpc,wave,70,1293.6,28,0.8289,205.92,306,0.06792,0,0,0
mpc,wave,77,811.2,17,0.8,62.3,89,0.10386,0,0,0
mpc,wave,82,750.5,28,0.8594,97.44,197,0.06547,0,0,0
mpc,wave,78,657.2,24,0.9298,112.0,17,0.09511,0,0,0
mpc,wave,80,625.4,26,0.7419,157.31,349,0.07699,0,0,0
mpc,wave,79,1111.3,32,0.8382,178.36,350,0.06019,0,1,0
mpc,wave,81,936.1,29,0.8621,187.62,304,0.08802,0,0,0
mpc,wave,76,716.4,36,0.8095,190.17,390,0.06639,0,1,0
mpc,wave,83,928.7,26,0.8909,140.67,198,0.06104,0,0,0
mpc,wave,84,539.0,23,0.8636,118.67,187,0.08515,0,0,0
mpc,wave,87,790.2,26,0.898,124.4,230,0.0811,0,0,0
mpc,wave,86,488.8,28,0.8868,203.67,300,0.093,0,1,0
mpc,wave,85,1064.7,27,0.8644,165.5,245,0.07731,0,0,0
mpc,wave,91,509.9,29,0.9111,136.0,255,0.10224,0,1,0
mpc,wave,89,1237.7,29,0.8095,103.67,230,0.05674,0,0,0
mpc,wave,90,707.2,27,0.92,96.75,105,0.07086,0,0,0
mpc,wave,88,1031.7,27,0.8571,92.57,175,0.07204,0,0,0
mpc,wave,92,540.1,24,0.9512,143.0,23,0.08822,0,0,0
mpc,wave,93,529.8,22,0.8919,112.25,164,0.08022,0,0,0
mpc,wave,98,469.7,17,0.9231,40.0,54,0.07146,0,0,0
mpc,wave,94,725.1,27,0.8909,127.17,159,0.0721,0,0,0
mpc,wave,97,348.8,17,0.8929,76.33,6,0.09077,0,0,0
mpc,wave,99,449.7,18,0.8421,54.0,80,0.08707,0,0,0
mpc,wave,96,358.2,20,0.8529,92.2,85,0.10574,0,0,0
mpc,wave,95,532.5,24,0.9091,137.0,190,0.11139,0,0,0
mpc,wave,100,316.9,16,0.9231,46.0,34,0.11026,0,0,0
mpc,wave,101,551.3,19,0.9189,85.67,31,0.10435,0,0,0
mpc,wave,104,369.5,18,1.0,0.0,0,0.14442,0,0,0
mpc,wave,105,336.7,18,0.9677,24.0,24,0.0925,0,0,0
mpc,wave,102,598.8,26,0.9111,126.75,182,0.07004,0,0,0
mpc,wave,108,256.4,17,0.9524,29.0,29,0.14515,0,0,0
mpc,wave,103,355.2,22,0.9032,215.33,197,0.09555,0,0,0
mpc,wave,107,537.7,20,0.9459,125.5,57,0.10468,0,0,0
mpc,wave,109,394.1,19,0.9643,59.0,59,0.09489,0,0,0
mpc,wave,106,808.0,27,0.9302,279.33,290,0.06969,0,1,0
mpc,wave,111,427.3,16,0.9667,16.0,16,0.07363,0,0,0
mpc,wave,112,138.6,10,0.95,20.0,20,0.10429,0,0,0
mpc,wave,115,599.6,14,0.95,28.0,28,0.11869,0,0,0
mpc,wave,110,309.6,20,0.9655,35.0,35,0.12936,0,0,0
mpc,wave,113,382.3,15,0.931,17.5,12,0.10979,0,0,0
mpc,wave,116,145.5,5,1.0,0.0,0,0.35415,0,0,0
mpc,wave,114,222.8,16,0.9615,6.0,6,0.11424,0,0,0
mpc,wave,118,190.5,9,1.0,0.0,0,0.11026,0,0,0
mpc,wave,117,286.8,9,1.0,0.0,0,0.0544,0,0,0
mpc,wave,119,138.2,11,0.9231,16.0,16,0.1806,0,0,0
mpc,wave,120,337.6,13,0.84,115.0,130,0.12682,0,0,0
mpc,wave,121,449.8,15,1.0,0.0,0,0.1766,0,0,0
mpc,wave,124,210.9,12,0.8571,114.5,12,0.12752,0,0,0
mpc,wave,122,508.1,19,0.9615,10.0,10,0.14171,0,0,0
mpc,wave,123,330.4,17,1.0,0.0,0,0.1063,0,0,0
mpc,wave,127,155.8,9,0.8824,29.0,9,0.13201,0,0,0
mpc,wave,128,312.4,11,0.9091,13.0,4,0.17994,0,0,0
mpc,wave,126,411.5,23,0.8837,100.8,197,0.10469,0,0,0
mpc,wave,125,371.7,16,1.0,0.0,0,0.12134,0,0,0
mpc,wave,129,468.3,17,0.8919,53.25,87,0.06798,0,0,0
mpc,wave,131,275.6,14,1.0,0.0,0,0.07731,0,0,0
mpc,wave,130,768.6,17,1.0,0.0,0,0.03731,0,0,0
mpc,wave,133,352.8,14,1.0,0.0,0,0.19851,0,0,0
mpc,wave,132,346.7,20,0.9655,5.0,5,0.10454,0,0,0
mpc,wave,134,307.1,16,0.9259,40.0,6,0.08343,0,0,0
mpc,wave,136,386.5,17,1.0,0.0,0,0.1077,0,0,0
mpc,wave,137,473.6,19,0.8485,90.0,110,0.10648,0,0,0
mpc,wave,138,383.8,19,0.9091,15.67,7,0.09149,0,0,0
mpc,wave,140,304.6,16,0.9677,46.0,46,0.03323,0,0,0
mpc,wave,139,263.9,11,0.9524,26.0,26,0.16948,0,0,0
mpc,wave,135,408.9,19,0.9,19.33,16,0.1733,0,0,0
mpc,wave,141,529.7,28,0.8571,145.67,242,0.07417,0,0,0
mpc,wave,142,557.0,23,0.9286,134.0,78,0.10063,0,0,0
mpc,wave,143,539.0,21,0.975,7.0,7,0.07234,0,0,0
mpc,wave,144,339.8,18,1.0,0.0,0,0.10565,0,0,0
mpc,stream,1,811.9,39,0.8519,56.38,124,0.06371,0,0,0
mpc,stream,5,515.4,26,0.7381,35.0,69,0.05913,0,0,0
mpc,stream,3,710.7,33,0.7288,97.19,265,0.08717,0,0,0
mpc,stream,4,385.0,20,0.8182,53.83,118,0.06779,0,2,0
mpc,stream,6,587.7,30,0.7447,73.08,135,0.0601,0,0,0
mpc,stream,2,716.7,35,0.6111,50.19,101,0.09371,0,0,0
mpc,stream,8,416.1,33,0.7222,43.13,110,0.07287,0,0,0
mpc,stream,7,523.6,32,0.6863,90.88,261,0.06288,0,0,0
mpc,stream,9,482.0,34,0.6522,80.75,175,0.10198,0,1,0
mpc,stream,11,608.8,37,0.7097,59.83,207,0.09263,0,0,0
mpc,stream,12,608.7,39,0.8,97.15,184,0.06095,0,0,0
mpc,stream,10,562.5,31,0.8,48.36,125,0.08401,0,0,0
mpc,stream,13,349.1,34,0.7083,57.07,161,0.11075,0,0,0
mpc,stream,15,908.8,38,0.8548,33.89,84,0.0527,0,0,0
mpc,stream,14,591.6,29,0.6667,60.33,177,0.08937,0,2,0
mpc,stream,17,596.8,40,0.8281,73.64,132,0.07539,0,0,0
mpc,stream,16,678.0,38,0.7838,69.75,174,0.07385,0,0,0
mpc,stream,19,555.7,29,0.7,71.56,199,0.10548,0,0,0
mpc,stream,21,910.0,37,0.76,68.11,185,0.06347,0,0,0
mpc,stream,22,625.7,38,0.7705,86.5,214,0.07956,0,0,0
mpc,stream,18,943.6,33,0.806,44.08,72,0.07141,0,1,0
mpc,stream,23,739.5,26,0.5846,84.0,216,0.06754,0,0,0
mpc,stream,20,458.1,30,0.6545,106.26,228,0.07741,0,0,0
mpc,stream,24,654.8,37,0.806,47.08,85,0.06457,0,2,0
mpc,stream,25,560.6,32,0.7167,77.71,260,0.07646,0,0,0
mpc,stream,28,553.4,30,0.6716,54.73,158,0.06983,0,0,0
mpc,stream,27,735.9,33,0.6667,90.39,254,0.05925,0,0,0
mpc,stream,30,737.2,35,0.7667,50.21,104,0.08285,0,0,0
mpc,stream,26,813.3,33,0.7714,80.75,196,0.06645,0,0,0
mpc,stream,29,963.1,33,0.7941,125.79,296,0.07633,0,0,0
mpc,stream,31,785.1,34,0.7826,75.27,168,0.07288,0,0,0
mpc,stream,32,568.4,34,0.6571,72.29,170,0.07476,0,0,0
mpc,stream,34,633.5,30,0.7872,52.4,95,0.12839,0,0,0
mpc,stream,33,794.5,27,0.5,67.86,189,0.08553,0,1,0
mpc,stream,37,450.4,24,0.7255,58.79,148,0.0918,0,0,0
mpc,stream,35,676.0,31,0.7358,57.0,174,0.09819,0,1,0
mpc,stream,36,1056.4,43,0.8077,33.2,84,0.05494,0,0,0
mpc,stream,38,724.2,29,0.6327,122.17,373,0.0888,0,0,0
mpc,stream,39,556.0,22,0.74,73.92,131,0.0913,0,0,0
mpc,stream,40,878.8,34,0.7761,73.13,171,0.06777,0,0,0
mpc,stream,41,638.2,31,0.6562,76.18,193,0.0786,0,0,0
mpc,stream,43,722.3,32,0.746,72.81,136,0.09383,0,0,0
mpc,stream,42,651.8,37,0.6667,74.75,195,0.05933,0,0,0
mpc,stream,44,626.9,34,0.7571,50.59,144,0.06663,0,1,0
mpc,stream,45,724.1,40,0.7917,89.87,216,0.07073,0,0,0
mpc,stream,47,612.8,26,0.7857,79.58,216,0.08719,0,1,0
mpc,stream,48,729.7,31,0.5672,68.24,167,0.06994,0,0,0
mpc,stream,46,738.0,27,0.5873,73.77,153,0.08356,0,0,0
mpc,stream,50,839.6,33,0.6883,73.54,150,0.07059,0,0,0
mpc,stream,49,680.8,39,0.7761,94.4,209,0.07275,0,0,0
mpc,stream,53,553.6,30,0.6338,98.15,264,0.07538,0,0,0
mpc,stream,52,804.5,36,0.7941,46.5,141,0.06602,0,0,0
mpc,stream,51,576.4,33,0.7368,82.4,180,0.0801,0,0,0
mpc,stream,54,1181.3,37,0.6222,64.32,168,0.05081,0,0,0
mpc,stream,55,522.9,33,0.6667,58.58,136,0.08354,0,2,0
mpc,stream,56,784.9,37,0.6571,84.54,234,0.0789,0,0,0
mpc,stream,58,431.0,26,0.6327,108.28,298,0.10234,0,0,0
mpc,stream,57,543.3,32,0.7333,37.4,114,0.05903,0,0,0
mpc,stream,62,495.9,35,0.6226,67.9,185,0.10514,0,0,0
mpc,stream,59,764.2,32,0.7903,53.92,144,0.06866,0,0,0
mpc,stream,60,697.4,38,0.8286,79.17,223,0.08457,0,0,0
mpc,stream,63,528.5,36,0.6923,72.45,197,0.08312,0,0,0
mpc,stream,61,629.8,30,0.7551,69.5,240,0.10204,0,0,0
mpc,stream,64,820.1,36,0.7895,114.75,231,0.07694,0,0,0
mpc,stream,65,502.0,38,0.7541,133.33,294,0.09162,0,0,0
mpc,stream,66,641.9,35,0.7541,60.0,118,0.09026,0,1,0
mpc,stream,67,600.2,31,0.8136,71.36,132,0.0864,0,0,0
mpc,stream,68,683.1,37,0.7308,65.79,156,0.12098,0,0,0
mpc,stream,69,369.1,27,0.8,43.0,79,0.10673,0,1,0
mpc,stream,70,368.3,34,0.68,108.62,234,0.10341,0,0,0
mpc,stream,72,465.7,31,0.6607,81.11,199,0.0917,0,0,0
mpc,stream,73,619.0,32,0.7708,33.09,82,0.06791,0,0,0
mpc,stream,74,693.5,37,0.7778,82.58,167,0.06366,0,1,0
mpc,stream,75,699.9,43,0.8,108.93,260,0.06344,0,0,0
mpc,stream,71,482.0,30,0.75,57.0,130,0.08695,0,0,0
mpc,stream,78,590.6,30,0.8333,154.14,229,0.10608,0,0,0
mpc,stream,77,274.4,16,0.6786,89.22,157,0.18483,0,0,0
mpc,stream,76,463.5,31,0.7,51.33,100,0.05799,0,0,0
mpc,stream,81,385.3,30,0.6809,70.47,148,0.08438,0,0,0
mpc,stream,80,442.6,30,0.8095,93.12,140,0.07959,0,0,0
mpc,stream,83,447.8,29,0.8571,75.17,75,0.05595,0,0,0
mpc,stream,79,429.5,22,0.6341,73.67,143,0.07683,0,1,0
mpc,stream,82,553.9,37,0.8868,26.5,30,0.07654,0,0,0
mpc,stream,86,323.6,27,0.6667,37.91,76,0.08771,0,0,0
mpc,stream,85,435.0,31,0.8043,21.89,24,0.07045,0,0,0
mpc,stream,84,588.9,33,0.66,85.29,236,0.08754,0,0,0
mpc,stream,91,343.7,19,0.8519,40.75,30,0.0926,0,0,0
mpc,stream,90,301.2,26,0.8929,19.67,12,0.10289,0,0,0
mpc,stream,88,567.7,30,0.8222,46.88,90,0.07154,0,0,0
mpc,stream,87,391.2,34,0.7021,96.64,212,0.1056,0,0,0
mpc,stream,92,349.9,27,0.9032,33.33,16,0.06835,0,0,0
mpc,stream,93,430.8,23,0.8966,29.33,35,0.08419,0,1,0
mpc,stream,94,321.9,29,0.7436,85.2,186,0.0675,0,0,0
mpc,stream,89,719.2,37,0.7358,52.29,110,0.07419,0,0,0
mpc,stream,95,524.1,30,0.6939,49.8,91,0.08062,0,0,0
mpc,stream,97,321.6,21,0.8571,122.0,95,0.04374,0,0,0
mpc,stream,98,225.4,21,0.6957,33.0,48,0.08748,0,1,0
mpc,stream,99,259.6,21,0.8235,39.67,78,0.06591,0,0,0
mpc,stream,100,267.3,22,0.6429,48.0,124,0.08285,0,0,0
mpc,stream,96,288.7,20,0.7097,116.89,235,0.08898,0,0,0
mpc,stream,101,358.9,24,0.7931,73.17,88,0.09748,0,0,0
mpc,stream,102,351.7,24,0.8333,49.2,50,0.03854,0,0,0
mpc,stream,104,237.3,18,0.8696,37.33,23,0.11934,0,0,0
mpc,stream,103,402.2,27,0.6053,168.4,294,0.08272,0,0,0
mpc,stream,105,242.2,21,0.7917,61.2,115,0.07793,0,0,0
mpc,stream,106,180.7,14,0.8,93.67,18,0.15958,0,2,0
mpc,stream,107,501.5,22,0.6774,51.9,91,0.13092,0,0,0
mpc,stream,108,234.0,18,0.75,60.5,75,0.10348,0,0,0
mpc,stream,109,256.6,25,0.8065,48.5,49,0.06572,0,1,0
mpc,stream,110,196.9,16,0.75,26.6,31,0.13226,0,0,0
mpc,stream,113,345.5,24,0.9032,23.33,34,0.08318,0,0,0
mpc,stream,112,143.7,11,0.7857,47.33,32,0.13931,0,0,0
mpc,stream,111,389.1,26,0.8378,75.5,107,0.06626,0,0,0
mpc,stream,114,376.6,21,0.9167,31.5,14,0.10038,0,0,0
mpc,stream,116,144.0,16,0.9375,24.0,24,0.18294,0,1,0
mpc,stream,118,135.7,11,0.6923,18.0,22,0.10134,0,0,0
mpc,stream,117,198.9,17,0.7222,20.6,25,0.0408,0,0,0
mpc,stream,115,459.6,27,0.75,45.0,143,0.07874,0,0,0
mpc,stream,119,237.9,18,0.7619,40.2,43,0.13263,0,0,0
mpc,stream,121,361.2,21,0.6786,82.56,129,0.12834,0,0,0
mpc,stream,123,133.3,9,1.0,0.0,0,0.18891,0,0,0
mpc,stream,120,279.2,20,0.8333,38.0,51,0.10327,0,1,0
mpc,stream,122,232.6,19,0.7083,34.29,52,0.14239,0,1,0
mpc,stream,124,119.0,11,1.0,0.0,0,0.09313,0,0,0
mpc,stream,126,323.4,20,0.8667,19.25,9,0.11964,0,0,0
mpc,stream,127,222.6,15,0.76,59.33,103,0.08772,0,0,0
mpc,stream,125,185.9,12,0.5625,107.71,168,0.1319,0,0,0
mpc,stream,131,119.5,9,0.8,36.5,21,0.08835,0,0,0
mpc,stream,129,146.5,20,0.6923,70.38,100,0.07886,0,0,0
mpc,stream,128,141.5,16,0.9375,22.0,22,0.2248,0,0,0
mpc,stream,132,272.4,16,0.8824,29.0,8,0.11588,0,0,0
mpc,stream,130,101.1,16,0.5909,45.22,120,0.03634,0,0,0
mpc,stream,133,265.7,17,0.9,137.0,106,0.1058,0,0,0
mpc,stream,134,335.7,21,0.8696,21.67,27,0.076,0,0,0
mpc,stream,136,304.1,23,0.871,60.75,105,0.07421,0,0,0
mpc,stream,137,391.3,24,0.7857,47.5,47,0.1267,0,0,0
mpc,stream,141,232.4,17,0.9048,20.0,13,0.05997,0,0,0
mpc,stream,140,530.0,26,1.0,0.0,0,0.03779,0,0,0
mpc,stream,135,194.2,18,0.7273,74.5,91,0.17559,0,0,0
mpc,stream,138,158.1,21,0.6667,29.88,45,0.08194,0,0,0
mpc,stream,139,369.7,25,0.8286,155.0,244,0.10732,0,0,0
mpc,stream,142,320.8,23,0.7667,81.29,208,0.11408,0,0,0
mpc,stream,143,262.1,25,0.7586,53.29,44,0.07932,0,0,0
mpc,stream,144,318.4,20,0.9167,11.0,11,0.07822,0,0,0
