config,seed,t,P,theta,cap,score,adopted
extralarge-19-9,94,450,1.50,0.40,2,-20.0,1
extralarge-19-9,95,50,1.80,0.40,2,314.7,0
extralarge-19-9,95,50,1.30,0.40,2,314.7,0
extralarge-19-9,95,50,1.50,0.50,2,314.7,0
extralarge-19-9,95,50,1.50,0.40,2,314.7,1
extralarge-19-9,95,100,1.50,0.33,2,133.5,0
extralarge-19-9,95,100,1.50,0.40,1,133.5,0
extralarge-19-9,95,100,1.50,0.40,3,133.5,0
extralarge-19-9,95,100,1.50,0.40,2,133.5,1
extralarge-19-9,95,150,1.80,0.40,2,73.9,0
extralarge-19-9,95,150,1.30,0.40,2,73.9,0
extralarge-19-9,95,150,1.50,0.50,2,73.9,0
extralarge-19-9,95,150,1.50,0.40,2,73.9,1
extralarge-19-9,95,200,1.50,0.33,2,15.0,0
extralarge-19-9,95,200,1.50,0.40,1,15.0,0
extralarge-19-9,95,200,1.50,0.40,3,15.0,0
extralarge-19-9,95,200,1.50,0.40,2,15.0,1
extralarge-19-9,95,250,1.80,0.40,2,16.5,0
extralarge-19-9,95,250,1.30,0.40,2,16.5,0
extralarge-19-9,95,250,1.50,0.50,2,0.0,0
extralarge-19-9,95,250,1.50,0.40,2,16.5,1
extralarge-19-9,95,300,1.50,0.33,2,16.5,0
extralarge-19-9,95,300,1.50,0.40,1,16.5,0
extralarge-19-9,95,300,1.50,0.40,3,16.5,0
extralarge-19-9,95,300,1.50,0.40,2,16.5,1
extralarge-19-9,95,350,1.80,0.40,2,0.0,0
extralarge-19-9,95,350,1.30,0.40,2,0.0,0
extralarge-19-9,95,350,1.50,0.33,2,0.0,0
extralarge-19-9,95,350,1.50,0.40,2,0.0,1
extralarge-19-9,95,400,1.50,0.40,1,0.0,0
extralarge-19-9,95,400,1.50,0.40,3,0.0,0
extralarge-19-9,95,400,1.80,0.40,2,0.0,0
extralarge-19-9,95,400,1.50,0.40,2,0.0,1
extralarge-19-9,95,450,1.30,0.40,2,-20.0,0
extralarge-19-9,95,450,1.50,0.33,2,-20.0,0
extralarge-19-9,95,450,1.50,0.40,1,-20.0,0
extralarge-19-9,95,450,1.50,0.40,2,-20.0,1
extralarge-19-9,96,50,1.80,0.40,2,387.5,0
extralarge-19-9,96,50,1.30,0.40,2,387.5,0
extralarge-19-9,96,50,1.50,0.50,2,387.5,0
extralarge-19-9,96,50,1.50,0.40,2,387.5,1
extralarge-19-9,96,100,1.50,0.33,2,122.3,0
extralarge-19-9,96,100,1.50,0.40,1,122.3,0
extralarge-19-9,96,100,1.50,0.40,3,122.3,0
extralarge-19-9,96,100,1.50,0.40,2,122.3,1
extralarge-19-9,96,150,1.80,0.40,2,39.2,0
extralarge-19-9,96,150,1.30,0.40,2,39.2,0
extralarge-19-9,96,150,1.50,0.50,2,39.2,0
extralarge-19-9,96,150,1.50,0.40,2,39.2,1
extralarge-19-9,96,200,1.50,0.33,2,5.3,0
extralarge-19-9,96,200,1.50,0.40,1,5.3,0
extralarge-19-9,96,200,1.50,0.40,3,5.3,0
extralarge-19-9,96,200,1.50,0.40,2,5.3,1
extralarge-19-9,96,250,1.80,0.40,2,-20.0,0
extralarge-19-9,96,250,1.30,0.40,2,-20.0,0
extralarge-19-9,96,250,1.50,0.50,2,-20.0,0
extralarge-19-9,96,250,1.50,0.40,2,-20.0,1
extralarge-19-9,96,300,1.50,0.33,2,-40.0,0
extralarge-19-9,96,300,1.50,0.40,1,-40.0,0
extralarge-19-9,96,300,1.50,0.40,3,-40.0,0
extralarge-19-9,96,300,1.50,0.40,2,-40.0,1
extralarge-19-9,96,350,1.80,0.40,2,-20.0,0
extralarge-19-9,96,350,1.30,0.40,2,-20.0,0
extralarge-19-9,96,350,1.50,0.50,2,-20.0,0
extralarge-19-9,96,350,1.50,0.40,2,-20.0,1
extralarge-19-9,96,400,1.50,0.33,2,-20.0,0
extralarge-19-9,96,400,1.50,0.40,1,-20.0,0
extralarge-19-9,96,400,1.50,0.40,3,-20.0,0
extralarge-19-9,96,400,1.50,0.40,2,-20.0,1
extralarge-19-9,96,450,1.80,0.40,2,-20.0,0
extralarge-19-9,96,450,1.30,0.40,2,-20.0,0
extralarge-19-9,96,450,1.50,0.50,2,-20.0,0
extralarge-19-9,96,450,1.50,0.40,2,-20.0,1
extralarge-19-9,97,50,1.80,0.40,2,421.8,0
extralarge-19-9,97,50,1.30,0.40,2,421.8,0
extralarge-19-9,97,50,1.50,0.50,2,316.8,0
extralarge-19-9,97,50,1.50,0.40,2,421.8,1
extralarge-19-9,97,100,1.50,0.33,2,187.8,0
extralarge-19-9,97,100,1.50,0.40,1,187.8,0
extralarge-19-9,97,100,1.50,0.40,3,187.8,0
extralarge-19-9,97,100,1.50,0.40,2,187.8,1
extralarge-19-9,97,150,1.80,0.40,2,30.9,0
extralarge-19-9,97,150,1.30,0.40,2,30.9,0
extralarge-19-9,97,150,1.50,0.33,2,30.9,0
extralarge-19-9,97,150,1.50,0.40,2,30.9,1
extralarge-19-9,97,200,1.50,0.40,1,0.0,0
extralarge-19-9,97,200,1.50,0.40,3,0.0,0
extralarge-19-9,97,200,1.80,0.40,2,0.0,0
extralarge-19-9,97,200,1.50,0.40,2,0.0,1
extralarge-19-9,97,250,1.30,0.40,2,0.0,0
extralarge-19-9,97,250,1.50,0.33,2,0.0,0
extralarge-19-9,97,250,1.50,0.40,1,0.0,0
extralarge-19-9,97,250,1.50,0.40,2,0.0,1
extralarge-19-9,97,300,1.50,0.40,3,0.0,0
extralarge-19-9,97,300,1.80,0.40,2,0.0,0
extralarge-19-9,97,300,1.30,0.40,2,0.0,0
extralarge-19-9,97,300,1.50,0.40,2,0.0,1
extralarge-19-9,97,350,1.50,0.33,2,-40.0,0
extralarge-19-9,97,350,1.50,0.40,1,-40.0,0
extralarge-19-9,97,350,1.50,0.40,3,-40.0,0
extralarge-19-9,97,350,1.50,0.40,2,-40.0,1
extralarge-19-9,97,400,1.80,0.40,2,-40.0,0
extralarge-19-9,97,400,1.30,0.40,2,-40.0,0
extralarge-19-9,97,400,1.50,0.33,2,-40.0,0
extralarge-19-9,97,400,1.50,0.40,2,-40.0,1
extralarge-19-9,97,450,1.50,0.40,1,0.0,0
extralarge-19-9,97,450,1.50,0.40,3,0.0,0
extralarge-19-9,97,450,1.80,0.40,2,0.0,0
extralarge-19-9,97,450,1.50,0.40,2,0.0,1
extralarge-19-9,98,50,1.80,0.40,2,348.8,0
extralarge-19-9,98,50,1.30,0.40,2,348.8,0
extralarge-19-9,98,50,1.50,0.50,2,356.5,0
extralarge-19-9,98,50,1.50,0.50,2,356.5,1
extralarge-19-9,98,100,1.50,0.43,2,133.6,0
extralarge-19-9,98,100,1.50,0.50,1,133.6,0
extralarge-19-9,98,100,1.50,0.50,3,133.6,0
extralarge-19-9,98,100,1.50,0.50,2,133.6,1
extralarge-19-9,98,150,1.50,0.60,2,53.0,0
extralarge-19-9,98,150,1.80,0.50,2,53.0,0
extralarge-19-9,98,150,1.30,0.50,2,53.0,0
extralarge-19-9,98,150,1.50,0.50,2,53.0,1
extralarge-19-9,98,200,1.50,0.43,2,-13.1,0
extralarge-19-9,98,200,1.50,0.50,1,-13.1,0
extralarge-19-9,98,200,1.50,0.50,3,-13.1,0
extralarge-19-9,98,200,1.50,0.50,2,-13.1,1
extralarge-19-9,98,250,1.50,0.60,2,0.0,0
extralarge-19-9,98,250,1.80,0.50,2,0.0,0
extralarge-19-9,98,250,1.30,0.50,2,0.0,0
extralarge-19-9,98,250,1.50,0.50,2,0.0,1
extralarge-19-9,98,300,1.50,0.43,2,0.0,0
extralarge-19-9,98,300,1.50,0.50,1,0.0,0
extralarge-19-9,98,300,1.50,0.50,3,0.0,0
extralarge-19-9,98,300,1.50,0.50,2,0.0,1
extralarge-19-9,98,350,1.50,0.60,2,-20.0,0
extralarge-19-9,98,350,1.80,0.50,2,-20.0,0
extralarge-19-9,98,350,1.30,0.50,2,-20.0,0
extralarge-19-9,98,350,1.50,0.50,2,-20.0,1
extralarge-19-9,98,400,1.50,0.43,2,-20.0,0
extralarge-19-9,98,400,1.50,0.50,1,-20.0,0
extralarge-19-9,98,400,1.50,0.50,3,-20.0,0
extralarge-19-9,98,400,1.50,0.50,2,-20.0,1
extralarge-19-9,98,450,1.50,0.60,2,0.0,0
extralarge-19-9,98,450,1.80,0.50,2,0.0,0
extralarge-19-9,98,450,1.30,0.50,2,0.0,0
extralarge-19-9,98,450,1.50,0.50,2,0.0,1
extralarge-19-9,99,50,1.80,0.40,2,361.6,0
extralarge-19-9,99,50,1.30,0.40,2,361.6,0
extralarge-19-9,99,50,1.50,0.50,2,361.6,0
extralarge-19-9,99,50,1.50,0.40,2,361.6,1
extralarge-19-9,99,100,1.50,0.33,2,159.1,0
extralarge-19-9,99,100,1.50,0.40,1,159.1,0
extralarge-19-9,99,100,1.50,0.40,3,159.1,0
extralarge-19-9,99,100,1.50,0.40,2,159.1,1
extralarge-19-9,99,150,1.80,0.40,2,5.4,0
extralarge-19-9,99,150,1.30,0.40,2,5.4,0
extralarge-19-9,99,150,1.50,0.50,2,5.4,0
extralarge-19-9,99,150,1.50,0.40,2,5.4,1
extralarge-19-9,99,200,1.50,0.33,2,41.1,0
extralarge-19-9,99,200,1.50,0.40,1,41.1,0
extralarge-19-9,99,200,1.50,0.40,3,41.1,0
extralarge-19-9,99,200,1.50,0.40,2,41.1,1
extralarge-19-9,99,250,1.80,0.40,2,41.1,0
extralarge-19-9,99,250,1.30,0.40,2,41.1,0
extralarge-19-9,99,250,1.50,0.50,2,41.1,0
extralarge-19-9,99,250,1.50,0.40,2,41.1,1
extralarge-19-9,99,300,1.50,0.33,2,0.0,0
extralarge-19-9,99,300,1.50,0.40,1,0.0,0
extralarge-19-9,99,300,1.50,0.40,3,0.0,0
extralarge-19-9,99,300,1.50,0.40,2,0.0,1
extralarge-19-9,99,350,1.80,0.40,2,0.0,0
extralarge-19-9,99,350,1.30,0.40,2,0.0,0
extralarge-19-9,99,350,1.50,0.50,2,0.0,0
extralarge-19-9,99,350,1.50,0.40,2,0.0,1
extralarge-19-9,99,400,1.50,0.33,2,0.0,0
extralarge-19-9,99,400,1.50,0.40,1,0.0,0
extralarge-19-9,99,400,1.50,0.40,3,0.0,0
extralarge-19-9,99,400,1.50,0.40,2,0.0,1
extralarge-19-9,99,450,1.80,0.40,2,0.0,0
extralarge-19-9,99,450,1.30,0.40,2,0.0,0
extralarge-19-9,99,450,1.50,0.50,2,0.0,0
extralarge-19-9,99,450,1.50,0.40,2,0.0,1
extralarge-19-9,100,50,1.80,0.40,2,322.5,0
extralarge-19-9,100,50,1.30,0.40,2,322.5,0
extralarge-19-9,100,50,1.50,0.50,2,322.5,0
extralarge-19-9,100,50,1.50,0.40,2,322.5,1
extralarge-19-9,100,100,1.50,0.33,2,234.3,0
extralarge-19-9,100,100,1.50,0.40,1,234.3,0
extralarge-19-9,100,100,1.50,0.40,3,214.3,0
extralarge-19-9,100,100,1.50,0.40,2,234.3,1
extralarge-19-9,100,150,1.80,0.40,2,21.3,0
extralarge-19-9,100,150,1.30,0.40,2,21.3,0
extralarge-19-9,100,150,1.50,0.50,2,21.3,0
extralarge-19-9,100,150,1.50,0.40,2,21.3,1
extralarge-19-9,100,200,1.50,0.33,2,0.0,0
extralarge-19-9,100,200,1.50,0.40,1,0.0,0
extralarge-19-9,100,200,1.80,0.40,2,0.0,0
extralarge-19-9,100,200,1.50,0.40,2,0.0,1
extralarge-19-9,100,250,1.30,0.40,2,0.0,0
extralarge-19-9,100,250,1.50,0.50,2,0.0,0
extralarge-19-9,100,250,1.50,0.33,2,0.0,0
extralarge-19-9,100,250,1.50,0.40,2,0.0,1
extralarge-19-9,100,300,1.50,0.40,1,0.0,0
extralarge-19-9,100,300,1.80,0.40,2,0.0,0
extralarge-19-9,100,300,1.30,0.40,2,0.0,0
extralarge-19-9,100,300,1.50,0.40,2,0.0,1
extralarge-19-9,100,350,1.50,0.50,2,0.0,0
extralarge-19-9,100,350,1.50,0.33,2,0.0,0
extralarge-19-9,100,350,1.50,0.40,1,0.0,0
extralarge-19-9,100,350,1.50,0.40,2,0.0,1
extralarge-19-9,100,400,1.50,0.40,3,0.0,0
extralarge-19-9,100,400,1.80,0.40,2,0.0,0
extralarge-19-9,100,400,1.30,0.40,2,0.0,0
extralarge-19-9,100,400,1.50,0.40,2,0.0,1
extralarge-19-9,100,450,1.50,0.50,2,-100.0,0
extralarge-19-9,100,450,1.50,0.33,2,-100.0,0
extralarge-19-9,100,450,1.50,0.40,1,-100.0,0
extralarge-19-9,100,450,1.50,0.40,2,-100.0,1
extralarge-19-9,101,50,1.80,0.40,2,224.3,0
extralarge-19-9,101,50,1.30,0.40,2,224.3,0
extralarge-19-9,101,50,1.50,0.50,2,224.3,0
extralarge-19-9,101,50,1.50,0.40,2,224.3,1
extralarge-19-9,101,100,1.50,0.33,2,178.0,0
extralarge-19-9,101,100,1.50,0.40,1,178.0,0
extralarge-19-9,101,100,1.50,0.40,3,178.0,0
extralarge-19-9,101,100,1.50,0.40,2,178.0,1
extralarge-19-9,101,150,1.80,0.40,2,111.8,0
extralarge-19-9,101,150,1.30,0.40,2,111.8,0
extralarge-19-9,101,150,1.50,0.50,2,111.8,0
extralarge-19-9,101,150,1.50,0.40,2,111.8,1
extralarge-19-9,101,200,1.50,0.33,2,3.3,0
extralarge-19-9,101,200,1.50,0.40,1,3.3,0
extralarge-19-9,101,200,1.50,0.40,3,3.3,0
extralarge-19-9,101,200,1.50,0.40,2,3.3,1
extralarge-19-9,101,250,1.80,0.40,2,0.0,0
extralarge-19-9,101,250,1.30,0.40,2,0.0,0
extralarge-19-9,101,250,1.50,0.50,2,0.0,0
extralarge-19-9,101,250,1.50,0.40,2,0.0,1
extralarge-19-9,101,300,1.50,0.33,2,0.0,0
extralarge-19-9,101,300,1.50,0.40,1,0.0,0
extralarge-19-9,101,300,1.50,0.40,3,0.0,0
extralarge-19-9,101,300,1.50,0.40,2,0.0,1
extralarge-19-9,101,350,1.80,0.40,2,-40.0,0
extralarge-19-9,101,350,1.30,0.40,2,-40.0,0
extralarge-19-9,101,350,1.50,0.50,2,-40.0,0
extralarge-19-9,101,350,1.50,0.40,2,-40.0,1
extralarge-19-9,101,400,1.50,0.33,2,-40.0,0
extralarge-19-9,101,400,1.50,0.40,1,-40.0,0
extralarge-19-9,101,400,1.50,0.40,3,-40.0,0
extralarge-19-9,101,400,1.50,0.40,2,-40.0,1
extralarge-19-9,101,450,1.80,0.40,2,0.0,0
extralarge-19-9,101,450,1.30,0.40,2,0.0,0
extralarge-19-9,101,450,1.50,0.50,2,0.0,0
extralarge-19-9,101,450,1.50,0.40,2,0.0,1
extralarge-19-9,102,50,1.80,0.40,2,351.7,0
extralarge-19-9,102,50,1.30,0.40,2,351.7,0
extralarge-19-9,102,50,1.50,0.50,2,353.5,0
extralarge-19-9,102,50,1.50,0.50,2,353.5,1
extralarge-19-9,102,100,1.50,0.43,2,205.5,0
extralarge-19-9,102,100,1.50,0.50,1,160.5,0
extralarge-19-9,102,100,1.50,0.50,3,205.5,0
extralarge-19-9,102,100,1.50,0.50,2,205.5,1
extralarge-19-9,102,150,1.50,0.60,2,116.3,0
extralarge-19-9,102,150,1.80,0.50,2,116.3,0
extralarge-19-9,102,150,1.30,0.50,2,116.3,0
extralarge-19-9,102,150,1.50,0.50,2,116.3,1
extralarge-19-9,102,200,1.50,0.43,2,167.2,0
extralarge-19-9,102,200,1.50,0.50,3,167.2,0
extralarge-19-9,102,200,1.50,0.60,2,167.2,0
extralarge-19-9,102,200,1.50,0.50,2,167.2,1
extralarge-19-9,102,250,1.80,0.50,2,108.5,0
extralarge-19-9,102,250,1.30,0.50,2,108.5,0
extralarge-19-9,102,250,1.50,0.43,2,108.5,0
extralarge-19-9,102,250,1.50,0.50,2,108.5,1
extralarge-19-9,102,300,1.50,0.50,3,0.0,0
extralarge-19-9,102,300,1.50,0.60,2,0.0,0
extralarge-19-9,102,300,1.80,0.50,2,0.0,0
extralarge-19-9,102,300,1.50,0.50,2,0.0,1
extralarge-19-9,102,350,1.30,0.50,2,0.0,0
extralarge-19-9,102,350,1.50,0.43,2,0.0,0
extralarge-19-9,102,350,1.50,0.50,3,0.0,0
extralarge-19-9,102,350,1.50,0.50,2,0.0,1
extralarge-19-9,102,400,1.50,0.60,2,0.0,0
extralarge-19-9,102,400,1.80,0.50,2,0.0,0
extralarge-19-9,102,400,1.30,0.50,2,0.0,0
extralarge-19-9,102,400,1.50,0.50,2,0.0,1
extralarge-19-9,102,450,1.50,0.43,2,0.0,0
extralarge-19-9,102,450,1.50,0.50,3,0.0,0
extralarge-19-9,102,450,1.50,0.60,2,0.0,0
extralarge-19-9,102,450,1.50,0.50,2,0.0,1
extralarge-19-9,103,50,1.80,0.40,2,187.0,0
extralarge-19-9,103,50,1.30,0.40,2,187.0,0
extralarge-19-9,103,50,1.50,0.50,2,187.0,0
extralarge-19-9,103,50,1.50,0.40,2,187.0,1
extralarge-19-9,103,100,1.50,0.33,2,39.0,0
extralarge-19-9,103,100,1.50,0.40,1,42.1,0
extralarge-19-9,103,100,1.50,0.40,3,39.5,0
extralarge-19-9,103,100,1.50,0.40,1,42.1,1
extralarge-19-9,103,150,1.50,0.40,2,23.4,0
extralarge-19-9,103,150,1.80,0.40,1,23.4,0
extralarge-19-9,103,150,1.50,0.40,1,23.4,1
extralarge-19-9,103,200,1.30,0.40,1,3.4,0
extralarge-19-9,103,200,1.50,0.50,1,3.4,0
extralarge-19-9,103,200,1.50,0.40,1,3.4,1
extralarge-19-9,103,250,1.50,0.33,1,0.0,0
extralarge-19-9,103,250,1.50,0.40,2,0.0,0
extralarge-19-9,103,250,1.50,0.40,1,0.0,1
extralarge-19-9,103,300,1.80,0.40,1,0.0,0
extralarge-19-9,103,300,1.30,0.40,1,0.0,0
extralarge-19-9,103,300,1.50,0.40,1,0.0,1
extralarge-19-9,103,350,1.50,0.50,1,0.0,0
extralarge-19-9,103,350,1.50,0.33,1,0.0,0
extralarge-19-9,103,350,1.50,0.40,1,0.0,1
extralarge-19-9,103,400,1.50,0.40,2,0.0,0
extralarge-19-9,103,400,1.80,0.40,1,0.0,0
extralarge-19-9,103,400,1.50,0.40,1,0.0,1
extralarge-19-9,103,450,1.30,0.40,1,0.0,0
extralarge-19-9,103,450,1.50,0.50,1,0.0,0
extralarge-19-9,103,450,1.50,0.40,1,0.0,1
extralarge-19-9,104,50,1.80,0.40,2,115.2,0
extralarge-19-9,104,50,1.30,0.40,2,115.2,0
extralarge-19-9,104,50,1.50,0.50,2,115.2,0
extralarge-19-9,104,50,1.50,0.40,2,115.2,1
extralarge-19-9,104,100,1.50,0.33,2,79.5,0
extralarge-19-9,104,100,1.50,0.40,1,79.5,0
extralarge-19-9,104,100,1.50,0.40,3,79.5,0
extralarge-19-9,104,100,1.50,0.40,2,79.5,1
extralarge-19-9,104,150,1.80,0.40,2,62.0,0
extralarge-19-9,104,150,1.30,0.40,2,62.0,0
extralarge-19-9,104,150,1.50,0.50,2,62.0,0
extralarge-19-9,104,150,1.50,0.40,2,62.0,1
extralarge-19-9,104,200,1.50,0.33,2,0.0,0
extralarge-19-9,104,200,1.50,0.40,1,0.0,0
extralarge-19-9,104,200,1.50,0.40,3,0.0,0
extralarge-19-9,104,200,1.50,0.40,2,0.0,1
extralarge-19-9,104,250,1.80,0.40,2,0.0,0
extralarge-19-9,104,250,1.30,0.40,2,0.0,0
extralarge-19-9,104,250,1.50,0.50,2,0.0,0
extralarge-19-9,104,250,1.50,0.40,2,0.0,1
extralarge-19-9,104,300,1.50,0.33,2,0.0,0
extralarge-19-9,104,300,1.50,0.40,1,0.0,0
extralarge-19-9,104,300,1.50,0.40,3,0.0,0
extralarge-19-9,104,300,1.50,0.40,2,0.0,1
extralarge-19-9,104,350,1.80,0.40,2,0.0,0
extralarge-19-9,104,350,1.30,0.40,2,0.0,0
extralarge-19-9,104,350,1.50,0.50,2,0.0,0
extralarge-19-9,104,350,1.50,0.40,2,0.0,1
extralarge-19-9,104,400,1.50,0.33,2,0.0,0
extralarge-19-9,104,400,1.50,0.40,1,0.0,0
extralarge-19-9,104,400,1.50,0.40,3,0.0,0
extralarge-19-9,104,400,1.50,0.40,2,0.0,1
extralarge-19-9,104,450,1.80,0.40,2,0.0,0
extralarge-19-9,104,450,1.30,0.40,2,0.0,0
extralarge-19-9,104,450,1.50,0.50,2,0.0,0
extralarge-19-9,104,450,1.50,0.40,2,0.0,1
extralarge-19-9,105,50,1.80,0.40,2,243.6,0
extralarge-19-9,105,50,1.30,0.40,2,243.6,0
extralarge-19-9,105,50,1.50,0.50,2,243.6,0
extralarge-19-9,105,50,1.50,0.40,2,243.6,1
extralarge-19-9,105,100,1.50,0.33,2,206.3,0
extralarge-19-9,105,100,1.50,0.40,1,206.3,0
extralarge-19-9,105,100,1.50,0.40,3,206.3,0
extralarge-19-9,105,100,1.50,0.40,2,206.3,1
extralarge-19-9,105,150,1.80,0.40,2,71.9,0
extralarge-19-9,105,150,1.30,0.40,2,71.9,0
extralarge-19-9,105,150,1.50,0.50,2,71.9,0
extralarge-19-9,105,150,1.50,0.40,2,71.9,1
extralarge-19-9,105,200,1.50,0.33,2,32.0,0
extralarge-19-9,105,200,1.50,0.40,1,32.0,0
extralarge-19-9,105,200,1.50,0.40,3,52.0,0
extralarge-19-9,105,200,1.50,0.40,3,52.0,1
extralarge-19-9,105,250,1.50,0.40,4,39.4,0
extralarge-19-9,105,250,1.80,0.40,3,49.0,0
extralarge-19-9,105,250,1.30,0.40,3,49.0,0
extralarge-19-9,105,250,1.50,0.40,3,49.0,1
extralarge-19-9,105,300,1.50,0.50,3,36.0,0
extralarge-19-9,105,300,1.50,0.33,3,36.0,0
extralarge-19-9,105,300,1.50,0.40,2,36.0,0
extralarge-19-9,105,300,1.50,0.40,3,36.0,1
extralarge-19-9,105,350,1.50,0.40,4,22.3,0
extralarge-19-9,105,350,1.80,0.40,3,22.3,0
extralarge-19-9,105,350,1.30,0.40,3,22.3,0
extralarge-19-9,105,350,1.50,0.40,3,22.3,1
extralarge-19-9,105,400,1.50,0.50,3,0.0,0
extralarge-19-9,105,400,1.50,0.33,3,0.0,0
extralarge-19-9,105,400,1.50,0.40,2,0.0,0
extralarge-19-9,105,400,1.50,0.40,3,0.0,1
extralarge-19-9,105,450,1.50,0.40,4,0.0,0
extralarge-19-9,105,450,1.80,0.40,3,0.0,0
extralarge-19-9,105,450,1.30,0.40,3,0.0,0
extralarge-19-9,105,450,1.50,0.40,3,0.0,1
extralarge-19-9,106,50,1.80,0.40,2,269.3,0
extralarge-19-9,106,50,1.30,0.40,2,269.3,0
extralarge-19-9,106,50,1.50,0.50,2,269.3,0
extralarge-19-9,106,50,1.50,0.40,2,269.3,1
extralarge-19-9,106,100,1.50,0.33,2,196.0,0
extralarge-19-9,106,100,1.50,0.40,1,317.8,0
extralarge-19-9,106,100,1.50,0.40,3,315.9,0
extralarge-19-9,106,100,1.50,0.40,1,317.8,1
extralarge-19-9,106,150,1.50,0.40,2,152.6,0
extralarge-19-9,106,150,1.80,0.40,1,152.6,0
extralarge-19-9,106,150,1.50,0.40,1,152.6,1
extralarge-19-9,106,200,1.50,0.40,2,-9.7,0
extralarge-19-9,106,200,1.30,0.40,1,-9.7,0
extralarge-19-9,106,200,1.50,0.40,1,-9.7,1
extralarge-19-9,106,250,1.50,0.40,2,0.0,0
extralarge-19-9,106,250,1.50,0.50,1,0.0,0
extralarge-19-9,106,250,1.50,0.40,1,0.0,1
extralarge-19-9,106,300,1.50,0.40,2,0.0,0
extralarge-19-9,106,300,1.50,0.33,1,0.0,0
extralarge-19-9,106,300,1.50,0.40,1,0.0,1
extralarge-19-9,106,350,1.50,0.40,2,0.0,0
extralarge-19-9,106,350,1.80,0.40,1,0.0,0
extralarge-19-9,106,350,1.50,0.40,1,0.0,1
extralarge-19-9,106,400,1.50,0.40,2,0.0,0
extralarge-19-9,106,400,1.30,0.40,1,0.0,0
extralarge-19-9,106,400,1.50,0.40,1,0.0,1
extralarge-19-9,106,450,1.50,0.40,2,0.0,0
extralarge-19-9,106,450,1.50,0.50,1,0.0,0
extralarge-19-9,106,450,1.50,0.40,1,0.0,1
extralarge-19-9,107,50,1.80,0.40,2,240.9,0
extralarge-19-9,107,50,1.30,0.40,2,240.9,0
extralarge-19-9,107,50,1.50,0.50,2,240.9,0
extralarge-19-9,107,50,1.50,0.40,2,240.9,1
extralarge-19-9,107,100,1.50,0.33,2,165.9,0
extralarge-19-9,107,100,1.50,0.40,1,165.9,0
extralarge-19-9,107,100,1.50,0.40,3,165.9,0
extralarge-19-9,107,100,1.50,0.40,2,165.9,1
extralarge-19-9,107,150,1.80,0.40,2,32.7,0
extralarge-19-9,107,150,1.30,0.40,2,32.7,0
extralarge-19-9,107,150,1.50,0.50,2,32.7,0
extralarge-19-9,107,150,1.50,0.40,2,32.7,1
extralarge-19-9,107,200,1.50,0.33,2,0.0,0
extralarge-19-9,107,200,1.50,0.40,1,0.0,0
extralarge-19-9,107,200,1.50,0.40,3,0.0,0
extralarge-19-9,107,200,1.50,0.40,2,0.0,1
extralarge-19-9,107,250,1.80,0.40,2,-20.0,0
extralarge-19-9,107,250,1.30,0.40,2,-20.0,0
extralarge-19-9,107,250,1.50,0.50,2,-20.0,0
extralarge-19-9,107,250,1.50,0.40,2,-20.0,1
extralarge-19-9,107,300,1.50,0.33,2,-20.0,0
extralarge-19-9,107,300,1.50,0.40,1,-20.0,0
extralarge-19-9,107,300,1.50,0.40,3,-20.0,0
extralarge-19-9,107,300,1.50,0.40,2,-20.0,1
extralarge-19-9,107,350,1.80,0.40,2,-20.0,0
extralarge-19-9,107,350,1.30,0.40,2,-20.0,0
extralarge-19-9,107,350,1.50,0.50,2,-20.0,0
extralarge-19-9,107,350,1.50,0.40,2,-20.0,1
extralarge-19-9,107,400,1.50,0.33,2,-20.0,0
extralarge-19-9,107,400,1.50,0.40,1,-20.0,0
extralarge-19-9,107,400,1.50,0.40,3,-20.0,0
extralarge-19-9,107,400,1.50,0.40,2,-20.0,1
extralarge-19-9,107,450,1.80,0.40,2,0.0,0
extralarge-19-9,107,450,1.30,0.40,2,0.0,0
extralarge-19-9,107,450,1.50,0.50,2,0.0,0
extralarge-19-9,107,450,1.50,0.40,2,0.0,1
extralarge-19-9,108,50,1.80,0.40,2,179.5,0
extralarge-19-9,108,50,1.30,0.40,2,179.5,0
extralarge-19-9,108,50,1.50,0.50,2,179.5,0
extralarge-19-9,108,50,1.50,0.40,2,179.5,1
extralarge-19-9,108,100,1.50,0.33,2,52.6,0
extralarge-19-9,108,100,1.50,0.40,1,52.6,0
extralarge-19-9,108,100,1.50,0.40,3,52.6,0
extralarge-19-9,108,100,1.50,0.40,2,52.6,1
extralarge-19-9,108,150,1.80,0.40,2,24.9,0
extralarge-19-9,108,150,1.30,0.40,2,24.9,0
extralarge-19-9,108,150,1.50,0.50,2,24.9,0
extralarge-19-9,108,150,1.50,0.40,2,24.9,1
extralarge-19-9,108,200,1.50,0.33,2,0.0,0
extralarge-19-9,108,200,1.50,0.40,1,0.0,0
extralarge-19-9,108,200,1.50,0.40,3,0.0,0
extralarge-19-9,108,200,1.50,0.40,2,0.0,1
extralarge-19-9,108,250,1.80,0.40,2,0.0,0
extralarge-19-9,108,250,1.30,0.40,2,0.0,0
extralarge-19-9,108,250,1.50,0.50,2,0.0,0
extralarge-19-9,108,250,1.50,0.40,2,0.0,1
extralarge-19-9,108,300,1.50,0.33,2,0.0,0
extralarge-19-9,108,300,1.50,0.40,1,0.0,0
extralarge-19-9,108,300,1.50,0.40,3,0.0,0
extralarge-19-9,108,300,1.50,0.40,2,0.0,1
